Origin Name,Origin Code,Destination Name,Destination Code,Departure Date,Duration,Operator,Fare,Origin ID,Destination ID
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-11-03T18:17:00+00:00,0 days 00:02:00,Ember,6.1,49,31
Ingliston P&R,EDI,St Madoes,STMD,2024-11-03T18:34:00+00:00,0 days 01:03:00,Ember,6.1,49,31
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-11-03T19:08:00+00:00,0 days 00:03:00,Edinburgh Tram,6.1,49,31
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-11-03T19:11:00+00:00,0 days 00:02:00,Ember,6.1,49,31
Ingliston P&R,EDI,St Madoes,STMD,2024-11-03T19:28:00+00:00,0 days 01:03:00,Ember,6.1,49,31
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-11-03T20:05:00+00:00,0 days 00:03:00,Edinburgh Tram,6.1,49,31
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-11-03T20:08:00+00:00,0 days 00:02:00,Ember,6.1,49,31
Ingliston P&R,EDI,St Madoes,STMD,2024-11-03T20:25:00+00:00,0 days 01:00:00,Ember,6.1,49,31
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-11-03T21:04:00+00:00,0 days 00:03:00,Edinburgh Tram,6.1,49,31
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-11-03T21:07:00+00:00,0 days 00:02:00,Ember,6.1,49,31
Ingliston P&R,EDI,St Madoes,STMD,2024-11-03T21:24:00+00:00,0 days 00:59:00,Ember,6.1,49,31
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-11-03T21:59:00+00:00,0 days 00:03:00,Edinburgh Tram,6.1,49,31
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-11-03T22:02:00+00:00,0 days 00:02:00,Ember,6.1,49,31
Ingliston P&R,EDI,St Madoes,STMD,2024-11-03T22:19:00+00:00,0 days 00:59:00,Ember,6.1,49,31
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-11-03T22:56:00+00:00,0 days 00:03:00,Edinburgh Tram,6.1,49,31
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-11-03T22:59:00+00:00,0 days 00:02:00,Ember,6.1,49,31
Ingliston P&R,EDI,St Madoes,STMD,2024-11-03T23:16:00+00:00,0 days 00:58:00,Ember,6.1,49,31
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-28T00:16:00+00:00,0 days 01:18:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-28T00:59:00+00:00,0 days 01:15:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-28T02:10:00+00:00,0 days 01:18:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-28T03:13:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-28T05:01:00+00:00,0 days 01:17:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T00:24:00+00:00,0 days 01:16:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T01:12:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T02:16:00+00:00,0 days 01:15:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T03:18:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-27T23:40:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-27T23:43:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T00:00:00+00:00,0 days 01:08:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T06:54:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T06:57:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T07:14:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T07:08:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T07:11:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T07:28:00+00:00,0 days 01:19:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T07:48:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T07:51:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T08:08:00+00:00,0 days 01:15:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T08:19:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T08:22:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T08:39:00+00:00,0 days 01:19:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T09:02:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T09:05:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T09:22:00+00:00,0 days 01:13:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T09:29:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T09:32:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T09:49:00+00:00,0 days 01:17:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T10:03:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T10:06:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T10:23:00+00:00,0 days 01:13:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T10:24:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T10:27:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T10:44:00+00:00,0 days 01:18:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T10:58:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T11:01:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T11:18:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T11:23:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T11:26:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T11:43:00+00:00,0 days 01:19:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T11:58:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T12:01:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T12:18:00+00:00,0 days 01:16:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T12:23:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T12:26:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T12:43:00+00:00,0 days 01:20:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T12:59:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T13:02:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T13:19:00+00:00,0 days 01:17:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T13:24:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T13:27:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T13:44:00+00:00,0 days 01:22:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T13:59:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T14:02:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T14:19:00+00:00,0 days 01:18:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T14:22:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T14:25:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T14:42:00+00:00,0 days 01:25:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T14:58:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T15:01:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T15:18:00+00:00,0 days 01:23:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T15:35:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T15:38:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T15:55:00+00:00,0 days 01:27:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T16:10:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T16:13:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T16:30:00+00:00,0 days 01:27:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T16:30:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T16:33:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T16:50:00+00:00,0 days 01:32:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T17:12:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T17:15:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T17:32:00+00:00,0 days 01:21:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T17:32:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T17:35:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T17:52:00+00:00,0 days 01:26:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T18:05:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T18:08:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T18:25:00+00:00,0 days 01:21:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T18:27:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T18:30:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T18:47:00+00:00,0 days 01:23:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T18:58:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T19:01:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T19:18:00+00:00,0 days 01:18:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T19:21:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T19:24:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T19:41:00+00:00,0 days 01:23:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T19:59:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T20:02:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T20:19:00+00:00,0 days 01:16:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T20:15:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T20:18:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T20:35:00+00:00,0 days 01:20:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T20:55:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T20:58:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T21:15:00+00:00,0 days 01:15:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T21:10:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T21:13:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T21:30:00+00:00,0 days 01:19:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T22:04:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T22:07:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T22:24:00+00:00,0 days 01:19:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T22:44:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T22:47:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T23:04:00+00:00,0 days 01:15:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T23:00:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T23:03:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-28T23:20:00+00:00,0 days 01:16:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T23:43:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T23:46:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T00:03:00+00:00,0 days 01:08:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T00:24:00+00:00,0 days 01:16:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T01:12:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T02:16:00+00:00,0 days 01:15:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T03:18:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-29T05:09:00+00:00,0 days 01:16:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-30T00:24:00+00:00,0 days 01:16:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-30T01:12:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-30T02:16:00+00:00,0 days 01:15:00,Ember,7.9,49,14
Edinburgh Airport (Stop G),EDI,Dundee West,DUN,2024-10-30T03:18:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-28T23:43:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-28T23:46:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T00:03:00+00:00,0 days 01:08:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T06:54:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T06:57:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T07:14:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T07:08:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T07:11:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T07:28:00+00:00,0 days 01:19:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T07:48:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T07:51:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T08:08:00+00:00,0 days 01:15:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T08:19:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T08:22:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T08:39:00+00:00,0 days 01:19:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T09:02:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T09:05:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T09:22:00+00:00,0 days 01:13:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T09:29:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T09:32:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T09:49:00+00:00,0 days 01:17:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T10:03:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T10:06:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T10:23:00+00:00,0 days 01:13:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T10:24:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T10:27:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T10:44:00+00:00,0 days 01:18:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T10:58:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T11:01:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T11:18:00+00:00,0 days 01:14:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T11:23:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T11:26:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T11:43:00+00:00,0 days 01:19:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T11:58:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T12:01:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T12:18:00+00:00,0 days 01:16:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T12:23:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T12:26:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T12:43:00+00:00,0 days 01:20:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T12:59:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T13:02:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T13:19:00+00:00,0 days 01:17:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T13:24:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T13:27:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T13:44:00+00:00,0 days 01:22:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T13:59:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T14:02:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T14:19:00+00:00,0 days 01:18:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T14:22:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T14:25:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T14:42:00+00:00,0 days 01:25:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T14:58:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T15:01:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T15:18:00+00:00,0 days 01:23:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T15:35:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T15:38:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T15:55:00+00:00,0 days 01:27:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T16:10:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T16:13:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T16:30:00+00:00,0 days 01:27:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T16:30:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T16:33:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T16:50:00+00:00,0 days 01:32:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T17:12:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T17:15:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T17:32:00+00:00,0 days 01:21:00,Ember,7.9,49,14
Edinburgh Airport,EDI,Ingliston P&R,EDI,2024-10-29T17:32:00+00:00,0 days 00:03:00,Edinburgh Tram,7.9,49,14
Ingliston P&R,EDI,Ingliston P&R,EDI,2024-10-29T17:35:00+00:00,0 days 00:02:00,Ember,7.9,49,14
Ingliston P&R,EDI,Dundee West,DUN,2024-10-29T17:52:00+00:00,0 days 01:26:00,Ember,7.9,49,14
